AAR,BYDEL,ALDERSKAT,FORSIKRET,ARBLED,HFUDD,PERSONER
2012,7,3,3,2,6,4
2012,7,3,3,3,1,72
2012,7,3,3,3,2,25
2012,7,3,3,3,3,2
2012,7,3,3,3,4,4
2012,7,3,3,3,5,2
2012,7,3,3,3,6,1
2012,7,3,3,4,1,60
2012,7,3,3,4,2,25
2012,7,3,3,4,3,2
2012,7,3,3,4,4,5
2012,7,3,3,4,5,1
2012,7,3,3,4,6,1
2012,7,3,3,5,1,41
2012,7,3,3,5,2,18
2012,7,3,3,5,3,3
2012,7,3,3,5,4,3
2012,8,1,1,1,1,69
2012,8,1,1,1,2,70
2012,8,1,1,1,3,13
2012,8,1,1,1,4,33
2012,8,1,1,1,5,11
2012,8,1,1,1,6,2
2012,8,1,1,2,1,28
2012,8,1,1,2,2,53
2012,8,1,1,2,3,6
2012,8,1,1,2,4,7
2012,8,1,1,2,5,4
2012,8,1,1,2,6,3
2012,8,1,1,3,1,8
2012,8,1,1,3,2,22
2012,8,1,1,3,3,2
2012,8,1,1,3,4,3
2012,8,1,1,3,5,2
2012,8,1,1,4,1,2
2012,8,1,1,4,2,12
2012,8,1,1,4,3,2
2012,8,1,1,4,4,2
2012,8,1,1,5,2,4
2012,8,1,3,1,1,405
2012,8,1,3,1,2,6
2012,8,1,3,1,3,1
2012,8,1,3,1,4,1
2012,8,1,3,1,5,1
2012,8,1,3,2,1,102
2012,8,1,3,2,2,2
2012,8,1,3,3,1,27
2012,8,1,3,3,2,1
2012,8,1,3,4,1,6
2012,8,1,3,5,1,1
2012,8,2,1,1,1,126
2012,8,2,1,1,2,115
2012,8,2,1,1,3,22
2012,8,2,1,1,4,135
2012,8,2,1,1,5,47
2012,8,2,1,1,6,159
2012,8,2,1,2,1,52
2012,8,2,1,2,2,75
2012,8,2,1,2,3,13
2012,8,2,1,2,4,91
2012,8,2,1,2,5,26
2012,8,2,1,2,6,111
2012,8,2,1,3,1,34
2012,8,2,1,3,2,25
2012,8,2,1,3,3,10
2012,8,2,1,3,4,21
2012,8,2,1,3,5,3
2012,8,2,1,3,6,29
2012,8,2,1,4,1,7
2012,8,2,1,4,2,21
2012,8,2,1,4,3,2
2012,8,2,1,4,4,7
2012,8,2,1,4,5,2
2012,8,2,1,4,6,14
2012,8,2,1,5,1,2
2012,8,2,1,5,2,1
2012,8,2,1,5,4,3
2012,8,2,1,5,5,1
2012,8,2,1,5,6,4
2012,8,2,3,1,1,156
2012,8,2,3,1,2,18
2012,8,2,3,1,4,2
2012,8,2,3,1,5,3
2012,8,2,3,2,1,57
2012,8,2,3,2,2,8
2012,8,2,3,2,4,1
2012,8,2,3,2,5,7
2012,8,2,3,3,1,32
2012,8,2,3,3,2,4
2012,8,2,3,3,3,1
2012,8,2,3,3,5,2
2012,8,2,3,4,1,11
2012,8,2,3,4,2,3
2012,8,2,3,5,1,5
2012,8,3,1,1,1,273
2012,8,3,1,1,2,275
2012,8,3,1,1,3,38
2012,8,3,1,1,4,108
2012,8,3,1,1,5,33
2012,8,3,1,1,6,187
2012,8,3,1,2,1,241
2012,8,3,1,2,2,231
2012,8,3,1,2,3,30
2012,8,3,1,2,4,98
2012,8,3,1,2,5,22
2012,8,3,1,2,6,117
2012,8,3,1,3,1,216
2012,8,3,1,3,2,168
2012,8,3,1,3,3,34
2012,8,3,1,3,4,61
2012,8,3,1,3,5,19
2012,8,3,1,3,6,108
2012,8,3,1,4,1,158
2012,8,3,1,4,2,126
2012,8,3,1,4,3,26
2012,8,3,1,4,4,45
2012,8,3,1,4,5,10
2012,8,3,1,4,6,67
2012,8,3,1,5,1,68
2012,8,3,1,5,2,62
2012,8,3,1,5,3,13
2012,8,3,1,5,4,25
2012,8,3,1,5,5,3
2012,8,3,1,5,6,40
2012,8,3,3,1,1,146
2012,8,3,3,1,2,38
2012,8,3,3,1,3,7
2012,8,3,3,1,4,10
2012,8,3,3,1,5,5
2012,8,3,3,1,6,1
2012,8,3,3,2,1,109
2012,8,3,3,2,2,31
2012,8,3,3,2,3,7
2012,8,3,3,2,4,14
2012,8,3,3,2,5,2
2012,8,3,3,2,6,5
2012,8,3,3,3,1,86
2012,8,3,3,3,2,23
2012,8,3,3,3,3,3
2012,8,3,3,3,4,6
2012,8,3,3,3,5,6
2012,8,3,3,3,6,2
2012,8,3,3,4,1,105
2012,8,3,3,4,2,46
2012,8,3,3,4,3,7
2012,8,3,3,4,4,10
2012,8,3,3,4,5,5
2012,8,3,3,4,6,4
2012,8,3,3,5,1,58
2012,8,3,3,5,2,30
2012,8,3,3,5,3,7
2012,8,3,3,5,4,7
2012,8,3,3,5,5,3
2012,8,3,3,5,6,3
2012,9,1,1,1,1,69
2012,9,1,1,1,2,107
2012,9,1,1,1,3,16
2012,9,1,1,1,4,19
2012,9,1,1,1,5,12
2012,9,1,1,1,6,1
2012,9,1,1,2,1,31
2012,9,1,1,2,2,46
2012,9,1,1,2,3,15
2012,9,1,1,2,4,5
2012,9,1,1,2,5,3
2012,9,1,1,2,6,2
2012,9,1,1,3,2,22
2012,9,1,1,3,3,2
2012,9,1,1,3,4,5
2012,9,1,1,4,1,2
2012,9,1,1,4,2,5
2012,9,1,1,5,2,4
2012,9,1,3,1,1,294
2012,9,1,3,1,2,3
2012,9,1,3,1,3,1
2012,9,1,3,1,5,1
2012,9,1,3,2,1,81
2012,9,1,3,2,2,2
2012,9,1,3,3,1,17
2012,9,1,3,3,2,1
2012,9,1,3,4,1,9
2012,9,1,3,5,1,1
2012,9,2,1,1,1,88
2012,9,2,1,1,2,92
2012,9,2,1,1,3,24
2012,9,2,1,1,4,158
2012,9,2,1,1,5,53
2012,9,2,1,1,6,127
2012,9,2,1,2,1,42
2012,9,2,1,2,2,65
2012,9,2,1,2,3,20
2012,9,2,1,2,4,53
2012,9,2,1,2,5,21
2012,9,2,1,2,6,85
2012,9,2,1,3,1,18
2012,9,2,1,3,2,30
2012,9,2,1,3,3,3
2012,9,2,1,3,4,23
2012,9,2,1,3,5,6
2012,9,2,1,3,6,33
2012,9,2,1,4,1,11
2012,9,2,1,4,2,8
2012,9,2,1,4,3,1
2012,9,2,1,4,4,11
2012,9,2,1,4,5,2
2012,9,2,1,4,6,18
2012,9,2,1,5,1,3
2012,9,2,1,5,2,1
2012,9,2,1,5,3,1
2012,9,2,1,5,4,1
2012,9,2,1,5,6,1
2012,9,2,3,1,1,120
2012,9,2,3,1,2,12
2012,9,2,3,1,4,2
2012,9,2,3,1,5,3
2012,9,2,3,1,6,1
2012,9,2,3,2,1,45
2012,9,2,3,2,2,6
2012,9,2,3,2,4,1
2012,9,2,3,2,5,4
2012,9,2,3,3,1,17
2012,9,2,3,3,2,6
2012,9,2,3,4,1,9
2012,9,2,3,4,5,1
2012,9,2,3,5,1,2
2012,9,2,3,5,2,1
2012,9,2,3,5,3,1
2012,9,3,1,1,1,223
2012,9,3,1,1,2,275
2012,9,3,1,1,3,54
2012,9,3,1,1,4,154
2012,9,3,1,1,5,55
2012,9,3,1,1,6,224
2012,9,3,1,2,1,179
2012,9,3,1,2,2,218
2012,9,3,1,2,3,37
2012,9,3,1,2,4,99
2012,9,3,1,2,5,17
2012,9,3,1,2,6,168
2012,9,3,1,3,1,166
2012,9,3,1,3,2,174
2012,9,3,1,3,3,26
2012,9,3,1,3,4,60
2012,9,3,1,3,5,23
2012,9,3,1,3,6,119
2012,9,3,1,4,1,137
2012,9,3,1,4,2,106
2012,9,3,1,4,3,16
2012,9,3,1,4,4,45
2012,9,3,1,4,5,6
2012,9,3,1,4,6,68
2012,9,3,1,5,1,56
2012,9,3,1,5,2,52
2012,9,3,1,5,3,14
2012,9,3,1,5,4,20
2012,9,3,1,5,5,3
2012,9,3,1,5,6,36
2012,9,3,3,1,1,90
2012,9,3,3,1,2,37
2012,9,3,3,1,3,5
2012,9,3,3,1,4,3
2012,9,3,3,1,5,5
2012,9,3,3,1,6,2
2012,9,3,3,2,1,73
2012,9,3,3,2,2,31
2012,9,3,3,2,3,3
2012,9,3,3,2,4,7
2012,9,3,3,2,6,1
2012,9,3,3,3,1,88
2012,9,3,3,3,2,23
2012,9,3,3,3,3,5
2012,9,3,3,3,4,8
2012,9,3,3,3,5,2
2012,9,3,3,3,6,2
2012,9,3,3,4,1,61
2012,9,3,3,4,2,19
2012,9,3,3,4,3,3
2012,9,3,3,4,4,3
2012,9,3,3,4,5,1
2012,9,3,3,4,6,3
2012,9,3,3,5,1,37
2012,9,3,3,5,2,15
2012,9,3,3,5,3,3
2012,9,3,3,5,4,5
2012,9,3,3,5,5,1
2012,9,3,3,5,6,8
2012,10,1,1,1,1,54
2012,10,1,1,1,2,58
2012,10,1,1,1,3,9
2012,10,1,1,1,4,22
2012,10,1,1,1,5,5
2012,10,1,1,1,6,4
2012,10,1,1,2,1,20
2012,10,1,1,2,2,46
2012,10,1,1,2,3,4
2012,10,1,1,2,4,3
2012,10,1,1,2,5,3
2012,10,1,1,2,6,4
2012,10,1,1,3,1,4
2012,10,1,1,3,2,14
2012,10,1,1,3,3,1
2012,10,1,1,3,4,3
2012,10,1,1,3,5,2
2012,10,1,1,4,1,2
2012,10,1,1,4,2,7
2012,10,1,1,4,3,1
2012,10,1,1,4,4,1
2012,10,1,1,4,5,1
2012,10,1,1,5,3,1
2012,10,1,3,1,1,273
2012,10,1,3,1,2,4
2012,10,1,3,1,5,1
2012,10,1,3,2,1,69
2012,10,1,3,2,2,5
2012,10,1,3,2,3,1
2012,10,1,3,3,1,10
2012,10,1,3,3,5,1
2012,10,1,3,4,1,4
2012,10,1,3,5,1,4
2012,10,2,1,1,1,83
2012,10,2,1,1,2,89
2012,10,2,1,1,3,13
2012,10,2,1,1,4,112
2012,10,2,1,1,5,54
2012,10,2,1,1,6,164
2012,10,2,1,2,1,44
2012,10,2,1,2,2,42
2012,10,2,1,2,3,13
2012,10,2,1,2,4,36
2012,10,2,1,2,5,19
2012,10,2,1,2,6,95
2012,10,2,1,3,1,23
2012,10,2,1,3,2,16
2012,10,2,1,3,3,9
2012,10,2,1,3,4,13
2012,10,2,1,3,5,8
2012,10,2,1,3,6,34
2012,10,2,1,4,1,5
2012,10,2,1,4,2,9
2012,10,2,1,4,4,5
2012,10,2,1,4,5,3
2012,10,2,1,4,6,14
2012,10,2,1,5,1,4
2012,10,2,1,5,3,3
2012,10,2,1,5,4,2
2012,10,2,1,5,5,1
2012,10,2,1,5,6,5
2012,10,2,3,1,1,74
2012,10,2,3,1,2,10
2012,10,2,3,1,3,3
2012,10,2,3,1,4,2
2012,10,2,3,1,5,5
2012,10,2,3,2,1,41
2012,10,2,3,2,2,9
2012,10,2,3,2,3,2
2012,10,2,3,2,4,1
2012,10,2,3,2,5,2
2012,10,2,3,3,1,16
2012,10,2,3,3,2,2
2012,10,2,3,3,3,2
2012,10,2,3,3,5,2
2012,10,2,3,4,1,5
2012,10,2,3,4,2,2
2012,10,2,3,4,3,1
2012,10,2,3,5,1,5
2012,10,3,1,1,1,273
2012,10,3,1,1,2,317
2012,10,3,1,1,3,48
2012,10,3,1,1,4,148
2012,10,3,1,1,5,39
2012,10,3,1,1,6,263
2012,10,3,1,2,1,246
2012,10,3,1,2,2,235
2012,10,3,1,2,3,45
2012,10,3,1,2,4,117
2012,10,3,1,2,5,33
2012,10,3,1,2,6,195
2012,10,3,1,3,1,192
2012,10,3,1,3,2,150
2012,10,3,1,3,3,30
2012,10,3,1,3,4,76
2012,10,3,1,3,5,15
2012,10,3,1,3,6,116
2012,10,3,1,4,1,140
2012,10,3,1,4,2,137
2012,10,3,1,4,3,23
2012,10,3,1,4,4,44
2012,10,3,1,4,5,10
2012,10,3,1,4,6,106
2012,10,3,1,5,1,69
2012,10,3,1,5,2,41
2012,10,3,1,5,3,9
2012,10,3,1,5,4,34
2012,10,3,1,5,5,7
2012,10,3,1,5,6,54
2012,10,3,3,1,1,101
2012,10,3,3,1,2,33
2012,10,3,3,1,3,6
2012,10,3,3,1,4,8
2012,10,3,3,1,5,4
2012,10,3,3,2,1,74
2012,10,3,3,2,2,35
2012,10,3,3,2,3,9
2012,10,3,3,2,4,5
2012,10,3,3,2,5,1
2012,10,3,3,2,6,2
2012,10,3,3,3,1,79
2012,10,3,3,3,2,28
2012,10,3,3,3,3,1
2012,10,3,3,3,4,4
2012,10,3,3,3,5,4
2012,10,3,3,3,6,6
2012,10,3,3,4,1,72
2012,10,3,3,4,2,28
2012,10,3,3,4,3,7
2012,10,3,3,4,4,5
2012,10,3,3,4,5,5
2012,10,3,3,4,6,6
2012,10,3,3,5,1,40
2012,10,3,3,5,2,11
2012,10,3,3,5,3,3
2012,10,3,3,5,4,6
2012,10,3,3,5,5,3
2012,10,3,3,5,6,5
2012,99,1,1,1,1,3
2012,99,1,1,1,2,3
2012,99,1,1,1,6,1
2012,99,1,1,2,1,3
2012,99,1,1,2,2,3
2012,99,1,1,3,3,1
2012,99,1,1,4,2,1
2012,99,1,3,1,1,104
2012,99,1,3,1,2,1
2012,99,1,3,2,1,25
2012,99,1,3,2,2,1
2012,99,1,3,3,1,14
2012,99,1,3,4,1,2
2012,99,2,1,1,1,8
2012,99,2,1,1,2,3
2012,99,2,1,1,4,2
2012,99,2,1,1,5,1
2012,99,2,1,1,6,4
2012,99,2,1,2,1,4
2012,99,2,1,2,3,1
2012,99,2,1,2,4,2
2012,99,2,1,2,5,1
2012,99,2,1,3,1,1
2012,99,2,1,3,2,2
2012,99,2,1,4,1,1
2012,99,2,1,5,1,1
2012,99,2,3,1,1,32
2012,99,2,3,1,2,6
2012,99,2,3,2,1,24
2012,99,2,3,2,3,1
2012,99,2,3,3,1,11
2012,99,2,3,3,2,3
2012,99,2,3,4,1,7
2012,99,2,3,4,2,1
2012,99,2,3,4,5,1
2012,99,2,3,5,1,4
2012,99,3,1,1,1,11
2012,99,3,1,1,2,8
2012,99,3,1,1,3,1
2012,99,3,1,1,4,1
2012,99,3,1,1,6,9
2012,99,3,1,2,1,18
2012,99,3,1,2,2,7
2012,99,3,1,2,3,2
2012,99,3,1,2,4,1
2012,99,3,1,2,6,2
2012,99,3,1,3,1,11
2012,99,3,1,3,2,1
2012,99,3,1,3,6,6
2012,99,3,1,4,1,8
2012,99,3,1,4,2,5
2012,99,3,1,5,1,5
2012,99,3,1,5,4,1
2012,99,3,1,5,6,1
2012,99,3,3,1,1,54
2012,99,3,3,1,2,13
2012,99,3,3,1,3,1
2012,99,3,3,1,4,1
2012,99,3,3,1,5,2
2012,99,3,3,1,6,3
2012,99,3,3,2,1,44
2012,99,3,3,2,2,10
2012,99,3,3,2,4,2
2012,99,3,3,3,1,49
2012,99,3,3,3,2,9
2012,99,3,3,3,3,1
2012,99,3,3,3,6,1
2012,99,3,3,4,1,28
2012,99,3,3,4,2,15
2012,99,3,3,4,3,2
2012,99,3,3,4,4,2
2012,99,3,3,4,5,1
2012,99,3,3,5,1,23
2012,99,3,3,5,2,7
2012,99,3,3,5,4,2
2012,99,3,3,5,5,1
2012,99,3,3,5,6,1
2011,1,1,1,1,1,23
2011,1,1,1,1,2,33
2011,1,1,1,1,3,10
2011,1,1,1,1,4,11
2011,1,1,1,1,5,6
2011,1,1,1,1,6,4
2011,1,1,1,2,1,8
2011,1,1,1,2,2,10
2011,1,1,1,2,3,7
2011,1,1,1,2,4,5
2011,1,1,1,2,5,2
2011,1,1,1,3,1,3
2011,1,1,1,3,2,5
2011,1,1,1,3,6,1
2011,1,1,1,4,2,1
2011,1,1,1,4,4,1
2011,1,1,3,1,1,175
2011,1,1,3,1,2,3
2011,1,1,3,1,3,1
2011,1,1,3,1,5,2
2011,1,1,3,2,1,32
2011,1,1,3,2,2,3
2011,1,1,3,2,3,1
2011,1,1,3,3,1,4
2011,1,2,1,1,1,31
2011,1,2,1,1,2,38
2011,1,2,1,1,3,18
2011,1,2,1,1,4,78
2011,1,2,1,1,5,49
2011,1,2,1,1,6,135
2011,1,2,1,2,1,15
2011,1,2,1,2,2,11
2011,1,2,1,2,3,13
2011,1,2,1,2,4,43
2011,1,2,1,2,5,14
2011,1,2,1,2,6,65
2011,1,2,1,3,1,5
2011,1,2,1,3,2,9
2011,1,2,1,3,3,1
2011,1,2,1,3,4,2
2011,1,2,1,3,6,11
2011,1,2,1,4,1,2
2011,1,2,1,4,2,2
2011,1,2,1,4,3,1
2011,1,2,1,4,4,2
2011,1,2,3,1,1,44
2011,1,2,3,1,2,4
2011,1,2,3,1,3,2
2011,1,2,3,1,4,1
2011,1,2,3,1,5,4
2011,1,2,3,2,1,20
2011,1,2,3,2,2,6
2011,1,2,3,2,3,1
2011,1,2,3,3,1,4
2011,1,2,3,3,5,2
2011,1,2,3,4,1,2
2011,1,3,1,1,1,163
2011,1,3,1,1,2,128
2011,1,3,1,1,3,38
2011,1,3,1,1,4,164
2011,1,3,1,1,5,39
2011,1,3,1,1,6,279
2011,1,3,1,2,1,138
2011,1,3,1,2,2,89
2011,1,3,1,2,3,28
2011,1,3,1,2,4,107
2011,1,3,1,2,5,22
2011,1,3,1,2,6,248
2011,1,3,1,3,1,94
2011,1,3,1,3,2,73
2011,1,3,1,3,3,21
2011,1,3,1,3,4,82
2011,1,3,1,3,5,21
2011,1,3,1,3,6,174
2011,1,3,1,4,1,75
2011,1,3,1,4,2,53
2011,1,3,1,4,3,20
2011,1,3,1,4,4,63
2011,1,3,1,4,5,27
2011,1,3,1,4,6,89
2011,1,3,1,5,1,27
2011,1,3,1,5,2,6
2011,1,3,1,5,3,6
2011,1,3,1,5,4,9
2011,1,3,1,5,5,5
2011,1,3,1,5,6,20
2011,1,3,3,1,1,62
2011,1,3,3,1,2,10
2011,1,3,3,1,3,2
2011,1,3,3,1,4,6
2011,1,3,3,1,5,6
2011,1,3,3,1,6,3
2011,1,3,3,2,1,42
2011,1,3,3,2,2,11
2011,1,3,3,2,3,2
2011,1,3,3,2,4,5
2011,1,3,3,2,5,6
2011,1,3,3,2,6,4
2011,1,3,3,3,1,42
2011,1,3,3,3,2,14
2011,1,3,3,3,3,1
2011,1,3,3,3,4,3
2011,1,3,3,3,5,5
2011,1,3,3,3,6,4
2011,1,3,3,4,1,38
2011,1,3,3,4,2,4
2011,1,3,3,4,3,3
2011,1,3,3,4,4,10
2011,1,3,3,4,5,1
2011,1,3,3,4,6,4
2011,1,3,3,5,1,19
2011,1,3,3,5,2,8
2011,1,3,3,5,3,2
2011,1,3,3,5,4,4
2011,1,3,3,5,5,3
2011,1,3,3,5,6,1
2011,2,1,1,1,1,43
2011,2,1,1,1,2,53
2011,2,1,1,1,3,12
2011,2,1,1,1,4,23
2011,2,1,1,1,5,10
2011,2,1,1,1,6,4
2011,2,1,1,2,1,11
2011,2,1,1,2,2,27
2011,2,1,1,2,3,10
2011,2,1,1,2,4,14
2011,2,1,1,2,5,6
2011,2,1,1,3,1,2
2011,2,1,1,3,2,11
2011,2,1,1,3,3,1
2011,2,1,1,3,4,2
2011,2,1,1,4,2,4
2011,2,1,3,1,1,280
2011,2,1,3,1,2,7
2011,2,1,3,1,3,2
2011,2,1,3,1,5,1
2011,2,1,3,2,1,60
2011,2,1,3,2,2,1
2011,2,1,3,2,5,1
2011,2,1,3,3,1,10
2011,2,1,3,4,1,4
2011,2,1,3,5,1,2
2011,2,2,1,1,1,73
2011,2,2,1,1,2,70
2011,2,2,1,1,3,22
2011,2,2,1,1,4,165
2011,2,2,1,1,5,90
2011,2,2,1,1,6,247
2011,2,2,1,2,1,38
2011,2,2,1,2,2,54
2011,2,2,1,2,3,19
2011,2,2,1,2,4,57
2011,2,2,1,2,5,18
2011,2,2,1,2,6,142
2011,2,2,1,3,1,19
2011,2,2,1,3,2,13
2011,2,2,1,3,3,7
2011,2,2,1,3,4,16
2011,2,2,1,3,5,1
2011,2,2,1,3,6,21
2011,2,2,1,4,1,4
2011,2,2,1,4,2,6
2011,2,2,1,4,4,1
2011,2,2,3,1,1,84
2011,2,2,3,1,2,11
2011,2,2,3,1,3,4
2011,2,2,3,1,4,5
2011,2,2,3,1,5,4
2011,2,2,3,1,6,3
2011,2,2,3,2,1,38
2011,2,2,3,2,2,5
2011,2,2,3,2,3,3
2011,2,2,3,2,5,2
2011,2,2,3,3,1,15
2011,2,2,3,3,2,1
2011,2,2,3,4,1,6
2011,2,2,3,5,1,4
2011,2,2,3,5,2,2
2011,2,3,1,1,1,247
2011,2,3,1,1,2,236
2011,2,3,1,1,3,69
2011,2,3,1,1,4,198
2011,2,3,1,1,5,71
2011,2,3,1,1,6,432
2011,2,3,1,2,1,202
2011,2,3,1,2,2,207
2011,2,3,1,2,3,51
2011,2,3,1,2,4,152
2011,2,3,1,2,5,51
2011,2,3,1,2,6,322
2011,2,3,1,3,1,163
2011,2,3,1,3,2,137
2011,2,3,1,3,3,36
2011,2,3,1,3,4,108
2011,2,3,1,3,5,24
2011,2,3,1,3,6,222
2011,2,3,1,4,1,122
2011,2,3,1,4,2,103
2011,2,3,1,4,3,29
2011,2,3,1,4,4,68
2011,2,3,1,4,5,12
2011,2,3,1,4,6,138
2011,2,3,1,5,1,47
2011,2,3,1,5,2,30
2011,2,3,1,5,3,12
2011,2,3,1,5,4,10
2011,2,3,1,5,5,6
2011,2,3,1,5,6,37
2011,2,3,3,1,1,112
2011,2,3,3,1,2,22
2011,2,3,3,1,3,10
2011,2,3,3,1,4,12
2011,2,3,3,1,5,7
2011,2,3,3,1,6,7
2011,2,3,3,2,1,62
2011,2,3,3,2,2,27
2011,2,3,3,2,3,2
2011,2,3,3,2,4,8
2011,2,3,3,2,5,6
2011,2,3,3,2,6,7
2011,2,3,3,3,1,39
2011,2,3,3,3,2,25
2011,2,3,3,3,3,4
2011,2,3,3,3,4,6
2011,2,3,3,3,5,4
2011,2,3,3,3,6,5
2011,2,3,3,4,1,68
2011,2,3,3,4,2,18
2011,2,3,3,4,3,4
2011,2,3,3,4,4,5
2011,2,3,3,4,5,3
2011,2,3,3,4,6,5
2011,2,3,3,5,1,34
2011,2,3,3,5,2,10
2011,2,3,3,5,4,3
2011,2,3,3,5,5,4
2011,2,3,3,5,6,2
2011,3,1,1,1,1,82
2011,3,1,1,1,2,70
2011,3,1,1,1,3,13
2011,3,1,1,1,4,27
2011,3,1,1,1,5,19
2011,3,1,1,1,6,4
2011,3,1,1,2,1,26
2011,3,1,1,2,2,60
2011,3,1,1,2,3,9
2011,3,1,1,2,4,12
2011,3,1,1,2,5,6
2011,3,1,1,2,6,1
2011,3,1,1,3,1,9
2011,3,1,1,3,2,21
2011,3,1,1,3,3,5
2011,3,1,1,3,4,3
2011,3,1,1,3,5,1
2011,3,1,1,4,2,4
2011,3,1,1,4,3,2
2011,3,1,1,4,5,1
2011,3,1,1,5,3,1
2011,3,1,3,1,1,535
2011,3,1,3,1,2,6
2011,3,1,3,1,3,1
2011,3,1,3,1,4,1
2011,3,1,3,2,1,131
2011,3,1,3,2,2,2
2011,3,1,3,2,5,1
2011,3,1,3,3,1,27
2011,3,1,3,4,1,16
2011,3,1,3,4,2,1
2011,3,2,1,1,1,119
2011,3,2,1,1,2,107
2011,3,2,1,1,3,33
2011,3,2,1,1,4,267
2011,3,2,1,1,5,168
2011,3,2,1,1,6,386
2011,3,2,1,2,1,60
2011,3,2,1,2,2,77
2011,3,2,1,2,3,23
2011,3,2,1,2,4,127
2011,3,2,1,2,5,52
2011,3,2,1,2,6,204
2011,3,2,1,3,1,27
2011,3,2,1,3,2,21
2011,3,2,1,3,3,6
2011,3,2,1,3,4,31
2011,3,2,1,3,5,8
2011,3,2,1,3,6,29
2011,3,2,1,4,1,11
2011,3,2,1,4,2,10
2011,3,2,1,4,3,1
2011,3,2,1,4,4,10
2011,3,2,1,4,5,1
2011,3,2,1,4,6,6
2011,3,2,1,5,1,3
2011,3,2,1,5,2,2
2011,3,2,3,1,1,177
2011,3,2,3,1,2,12
2011,3,2,3,1,3,2
2011,3,2,3,1,4,1
2011,3,2,3,1,5,10
2011,3,2,3,1,6,1
2011,3,2,3,2,1,94
2011,3,2,3,2,2,12
2011,3,2,3,2,3,2
2011,3,2,3,2,4,2
2011,3,2,3,2,5,1
2011,3,2,3,2,6,2
2011,3,2,3,3,1,41
2011,3,2,3,3,2,6
2011,3,2,3,3,4,2
2011,3,2,3,4,1,13
2011,3,2,3,4,2,1
2011,3,2,3,5,1,5
2011,3,2,3,5,2,1
2011,3,3,1,1,1,349
2011,3,3,1,1,2,285
2011,3,3,1,1,3,72
2011,3,3,1,1,4,256
2011,3,3,1,1,5,87
2011,3,3,1,1,6,485
2011,3,3,1,2,1,301
2011,3,3,1,2,2,219
2011,3,3,1,2,3,52
2011,3,3,1,2,4,193
2011,3,3,1,2,5,62
2011,3,3,1,2,6,399
2011,3,3,1,3,1,258
2011,3,3,1,3,2,196
2011,3,3,1,3,3,50
2011,3,3,1,3,4,133
2011,3,3,1,3,5,47
2011,3,3,1,3,6,251
2011,3,3,1,4,1,189
2011,3,3,1,4,2,139
2011,3,3,1,4,3,35
2011,3,3,1,4,4,76
2011,3,3,1,4,5,25
2011,3,3,1,4,6,150
2011,3,3,1,5,1,83
2011,3,3,1,5,2,58
2011,3,3,1,5,3,12
2011,3,3,1,5,4,33
2011,3,3,1,5,5,4
2011,3,3,1,5,6,41
2011,3,3,3,1,1,199
2011,3,3,3,1,2,46
2011,3,3,3,1,3,9
2011,3,3,3,1,4,16
2011,3,3,3,1,5,14
2011,3,3,3,1,6,8
2011,3,3,3,2,1,147
2011,3,3,3,2,2,32
2011,3,3,3,2,3,5
2011,3,3,3,2,4,14
2011,3,3,3,2,5,5
2011,3,3,3,2,6,9
2011,3,3,3,3,1,133
2011,3,3,3,3,2,28
2011,3,3,3,3,3,9
2011,3,3,3,3,4,12
2011,3,3,3,3,5,3
2011,3,3,3,3,6,8
2011,3,3,3,4,1,126
2011,3,3,3,4,2,44
2011,3,3,3,4,3,9
2011,3,3,3,4,4,11
2011,3,3,3,4,5,4
2011,3,3,3,4,6,8
2011,3,3,3,5,1,77
2011,3,3,3,5,2,18
2011,3,3,3,5,3,3
2011,3,3,3,5,4,5
2011,3,3,3,5,5,3
2011,3,3,3,5,6,3
2011,4,1,1,1,1,63
2011,4,1,1,1,2,61
2011,4,1,1,1,3,9
2011,4,1,1,1,4,17
2011,4,1,1,1,5,8
2011,4,1,1,1,6,5
2011,4,1,1,2,1,25
2011,4,1,1,2,2,39
2011,4,1,1,2,3,5
2011,4,1,1,2,4,16
2011,4,1,1,2,5,6
2011,4,1,1,3,1,5
2011,4,1,1,3,2,18
2011,4,1,1,3,3,1
2011,4,1,1,3,4,2
2011,4,1,1,3,5,1
2011,4,1,1,4,1,1
2011,4,1,1,4,2,3
2011,4,1,1,5,2,2
2011,4,1,3,1,1,345
2011,4,1,3,1,2,8
2011,4,1,3,1,5,2
2011,4,1,3,2,1,76
2011,4,1,3,2,2,3
2011,4,1,3,2,5,1
2011,4,1,3,3,1,18
2011,4,1,3,3,2,2
2011,4,1,3,4,1,5
2011,4,1,3,4,2,1
2011,4,1,3,5,1,1
2011,4,2,1,1,1,73
2011,4,2,1,1,2,96
2011,4,2,1,1,3,30
2011,4,2,1,1,4,137
2011,4,2,1,1,5,94
2011,4,2,1,1,6,197
2011,4,2,1,2,1,57
2011,4,2,1,2,2,58
2011,4,2,1,2,3,21
2011,4,2,1,2,4,77
2011,4,2,1,2,5,27
2011,4,2,1,2,6,110
2011,4,2,1,3,1,25
2011,4,2,1,3,2,15
2011,4,2,1,3,3,7
2011,4,2,1,3,4,20
2011,4,2,1,3,5,4
2011,4,2,1,3,6,15
2011,4,2,1,4,1,4
2011,4,2,1,4,2,9
2011,4,2,1,4,3,6
2011,4,2,1,4,4,3
2011,4,2,1,4,5,2
2011,4,2,1,4,6,4
2011,4,2,1,5,1,1
2011,4,2,3,1,1,105
